document_name,document_group,issue_or_prepare_place,issue_channel,submit_to,submit_to_local_task_key,submit_to_graph_function_key,required_for,when_needed,prerequisite_summary,graph_requirement_count,graph_document_node_count,source_url,source_title,section_path,source_document_id,chunk_id,evidence_text
부가가치세법 제8조,세무,국세청 홈택스 또는 관할 세무서,온라인 신고·발급 또는 세무서 방문,관할 세무서 또는 홈택스,business_registration,tax_registration,사업자등록,세무 신고·납부 시,사업자등록과 거래 증빙 자료 준비,1,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=3&cnpClsNo=1,세금의 납부,세금의 납부 > 영업소득에 대한 부가가치세를 납부해야 합니다.,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_3_cnpClsNo_1,evchunk_1859f818056720,"사업자는 사업장마다 사업개시일부터 20일 이내에 사업장 관할 세무서장에게 사업자등록을 해야 합니다. 다만, 신규로 사업을 시작하려는 사람은 사업개시일 전이라도 등록할 수 있습니다( 「부가가치세법」 제8조 제1항)."
부동산종합공부 열람/증명서 발급 관련 서류,계약/사용권 증빙,임대인·임차인·소유자·관리자 등 계약 당사자,계약 또는 승낙서 작성 후 원본/사본 준비,정부24 또는 자치구 건축물대장/건축 담당부서,building_register_issue,building_register_use,임대차계약,각 인허가 신청 전,소유자·관리인 권한 확인 후 계약 또는 승낙 확보,1,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=839&ccfNo=2&cciNo=2&cnpClsNo=1,임대차계약,임대차계약 > 임대차계약 전 확인 사항 건축물대장의 확인 건축물대장은 건축물의 소유·이용 상태를 나타내어 건축물과,easylaw_839_body_ov_csmSeq_839_ccfNo_2_cciNo_2_cnpClsNo_1,evchunk_c0ac7dc76ec4bf,"부동산종합공부를 열람하거나 부동산종합공부 기록사항의 전부 또는 일부에 관한 증명서를 발급받으려는 사람은 가까운 시·군·구청 또는 읍·면·동사무소를 방문하거나, <부동산정보 통합포털사이트( seereal.lh.or.kr )>을 이용할 수 있습니다"
부동산종합증명서,건축물/임대차 확인,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,정부24 또는 자치구 건축물대장/건축 담당부서,building_register_issue,building_register_use,상가건물에 대한 확인,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=3&cciNo=1&cnpClsNo=1,상가건물에 대한 확인,상가건물에 대한 확인 > 권리관계가 복잡한 건물은 피해야 합니다.,easylaw_706_body_ov_csmSeq_706_ccfNo_3_cciNo_1_cnpClsNo_1,evchunk_bd76e6d5579182,"부동산종합공부를 열람하거나 부동산종합공부 기록사항의 전부 또는 일부에 관한 증명서(이하 ""부동산종합증명서""라 함)를 발급받으려는 사람은"
사업계획서,도로점용,정부24 또는 자치구 도로점용 담당부서,온라인 신청 또는 방문 제출,자치구 도로점용 담당부서,road_occupation_permit,road_occupation,도로법 시행령 제56조 도로굴착을 수반하는 점용에 관한 사업계획서 등,도로·보도 공간 사용 전,"점용 위치·면적·기간, 굴착 여부 확인",2,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=285835&type=JSON,도로법 시행령 제56조 도로굴착을 수반하는 점용에 관한 사업계획서 등,도로법 시행령 제56조 도로굴착을 수반하는 점용에 관한 사업계획서 등,law_도로법_시행령,evchunk_c369556debb0ab,"도로를 굴착하여 공작물ㆍ물건, 그 밖의 시설(지하매설물로 한정한다)을 신설ㆍ개축ㆍ변경 또는 제거하려는 자(이하 ""굴착공사시행자""라 한다)는 그 점용에 관한 공사가 제6항 각 호에 따른 허가대상에 해당하는지를 미리 해당 도로관리청에 확인한 후 그 점용에 관한 사업계획서에 다음 각 호의 사항에 관한 서류를 첨부하여 매년 1월ㆍ4월ㆍ7월 및 10월 중에 도로관리청에 제출하여야 한다."
사업자등록,식품영업신고,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 식품위생 담당부서 또는 관할 세무서,food_business_report,food_hygiene,영업신고 및 사업자등록,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=3&cciNo=2&cnpClsNo=1,영업신고 및 사업자등록,영업신고 및 사업자등록 > 영업신고 및 사업자등록,easylaw_706_body_ov_csmSeq_706_ccfNo_3_cciNo_2_cnpClsNo_1,evchunk_661e84a1ecdb0f,사업자는 사업장마다 사업개시일부터 20일 이내에 사업장 관할 세무서에 사업자등록을 해야 합니다.
사업자등록 신청서,사업자등록,홈택스 또는 관할 세무서 민원서식,홈택스 온라인 신청 또는 세무서 방문,관할 세무서 또는 홈택스,business_registration,tax_registration,사업자등록 신청,"영업신고증 발급 후, 사업개시일부터 20일 이내","영업신고증, 임대차계약서 등 준비",1,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=839&ccfNo=6&cciNo=1&cnpClsNo=2,사업자등록 신청,사업자등록 신청 > 사업자등록 사업자등록 신청 사업자는 사업장마다 사업 개시일부터 20일 이내에 사업장 관할 세무서장에게,easylaw_839_body_ov_csmSeq_839_ccfNo_6_cciNo_1_cnpClsNo_2,evchunk_ed4686015033ae,"신청 시 제출서류 사업자등록을 하려는 사업자는 사업장마다 다음의 사항을 적은 사업자등록 신청서( 「부가가치세법 시행규칙」 별지 제4호서식 )를 관할 세무서장이나 그 밖에 신청인의 편의에 따라 선택한 세무서장에게 제출(국세정보통신망에 의한 제출을 포함함)해야 합니다( 「부가가치세법」 제8조 제1항, 「부가가치세법 시행령」 제11조 제1항 및 「부가가치세법 시행규칙」 제9조 제1항)."
사업자등록 여부 관련 서류,노무/4대보험,4대사회보험 정보연계센터 또는 각 보험기관,온라인 신고 또는 기관별 제출,4대사회보험 정보연계센터 또는 국민연금/건강보험/근로복지공단/고용센터,,,자영업자 고용보험,근로자 채용 시,근로계약 및 사업장 정보 준비,1,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=2&cnpClsNo=2,4대 보험,4대 보험 > 자영업자 본인을 위한 고용보험에 가입할 수 있습니다.,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_2_cnpClsNo_2,evchunk_873cd7bbfc4600,사업자등록을 하고 실제 사업을 영위하고 있는 경우
사업자등록신청,식품영업신고,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 식품위생 담당부서 또는 관할 세무서,food_business_report,food_hygiene,영업신고 및 사업자등록,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=3&cciNo=2&cnpClsNo=1,영업신고 및 사업자등록,영업신고 및 사업자등록 > 영업신고 후 관할세무서에 사업자등록을 해야 합니다.,easylaw_706_body_ov_csmSeq_706_ccfNo_3_cciNo_2_cnpClsNo_1,evchunk_729c0c09b97ed5,※ 사업자등록신청에 관한 더 자세한 내용은 < 국세청 홈페이지-사업자등록안내 >를 참조하세요.
사업자등록신청서,식품영업신고,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 식품위생 담당부서 또는 관할 세무서,food_business_report,food_hygiene,영업신고 및 사업자등록,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=3&cciNo=2&cnpClsNo=1,영업신고 및 사업자등록,영업신고 및 사업자등록 > 영업신고 후 관할세무서에 사업자등록을 해야 합니다.,easylaw_706_body_ov_csmSeq_706_ccfNo_3_cciNo_2_cnpClsNo_1,evchunk_f9f0a5cdf161fb,사업자는 사업장마다 사업 개시일부터 20일 이내에 사업장 관할 세무서장에게 사업자등록을 신청해야 합니다.
"사업자등록신청서 사본, 사업신고서 사본 또는 사업계획서",사업자등록,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,관할 세무서 또는 홈택스,business_registration,tax_registration,사업자등록 신청,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=839&ccfNo=6&cciNo=1&cnpClsNo=2,사업자등록 신청,사업자등록 신청 > 사업자등록 사업자등록 신청 사업자는 사업장마다 사업 개시일부터 20일 이내에 사업장 관할 세무서장에게,easylaw_839_body_ov_csmSeq_839_ccfNo_6_cciNo_1_cnpClsNo_2,evchunk_e5ed0a886b729e,"신규로 사업을 시작하려는 경우해당 음식점의 사업 허가나 신고 전에 사업자등록을 할 때에는 사업등록신청서 사본, 사업신고서 사본 또는 사업계획서로 위 1.의 서류를 대신할 수 있습니다"
사업자등록일로부터 6개월 이내에 가입,노무/4대보험,4대사회보험 정보연계센터 또는 각 보험기관,온라인 신고 또는 기관별 제출,4대사회보험 정보연계센터 또는 국민연금/건강보험/근로복지공단/고용센터,,,자영업자 고용보험,근로자 채용 시,근로계약 및 사업장 정보 준비,1,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=2&cnpClsNo=2,4대 보험,4대 보험 > 자영업자 본인을 위한 고용보험에 가입할 수 있습니다.,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_2_cnpClsNo_2,evchunk_873cd7bbfc4600,자영업자 고용보험에 가입하려는 자영업자는 사업자등록일로부터 6개월 이내에 가입을 해야
사업자등록정정신고서,세무/사업자등록,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,관할 세무서 또는 홈택스,business_registration,tax_registration,사업자등록 사항의 변경 및 말소 등,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,2,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=6&cciNo=1&cnpClsNo=2,사업자등록 사항의 변경 및 말소 등,사업자등록 사항의 변경 및 말소 등 > 사업자등록의 변경 변경신고 사업자등록을 한 사업자는 다음의 어느 하나에 해당하는 경우에는 지체,easylaw_840_body_ov_csmSeq_840_ccfNo_6_cciNo_1_cnpClsNo_2,evchunk_7033c8c3f61e84,"사업장과 주소지가 동일한 사업자가 사업자등록신청서 또는 사업자등록정정신고서를 제출하면서 「주민등록법」 에 따른 주소가 변경되면 사업장의 주소도 변경되는 것에 동의한 경우, 사업자가 전입신고를 하면 사업자등록정정신고서를 제출한 것으로 봅니다( 「부가가치세법 시행령」 제14조 제5항, 「주민등록법」제10조 제1항제7호)."
사업자등록증,사업자등록 결과물,관할 세무서 또는 홈택스,사업자등록 신청 수리 후 발급,관할 세무서 또는 홈택스; 자치구 식품위생 담당부서; 자치구 식품위생 담당부서 또는 관할 세무서,business_registration; food_business_report,tax_registration; food_hygiene,사업자등록 사항의 변경 및 말소 등; 사업자등록 신청; 식품위생법 시행규칙 제43조 신고사항의 변경; 영업신고 및 사업자등록; 폐업신고,영업 개시 및 후속 인허가 전,사업개시일부터 20일 이내 신청기한 확인; 식품접객업 영업신고증; 임대차계약서,8,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=007634&type=JSON,식품위생법 시행규칙 제43조 신고사항의 변경,식품위생법 시행규칙 제43조 신고사항의 변경,law_식품위생법_시행규칙,evchunk_86a8fa9cf36c47,"사업자등록증(「고등교육법」 제2조에 따른 학교에서 해당 학교의 경영자가 음식판매자동차를 사용하여 영 제21조제8호가목의 휴게음식점영업, 같은 호 나목의 일반음식점영업 또는 같은 호 바목의 제과점영업을 하는 경우만 해당한다)"
사업자등록증 사본,사업자등록 결과물,관할 세무서 또는 홈택스,사업자등록 신청 수리 후 발급,4대사회보험 정보연계센터 또는 국민연금/건강보험/근로복지공단/고용센터,,,4대 보험,영업 개시 및 후속 인허가 전,영업신고증과 임대차계약서 등 사업자등록 구비서류 선행,1,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=2&cnpClsNo=2,4대 보험,4대 보험 > 한 명의 근로자라도 고용한 경우에는 4대 보험에 의무적으로 가입해야 합니다.,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_2_cnpClsNo_2,evchunk_a4556fbc2da1ed,"√ 사업자등록증 사본(공단이 「전자정부법」 에 따라 행정정보의 공동이용을 통해 사업자등록증 및 법인 등기사항증명서를 확인하는데, 신고인이 사업자등록증명을 확인하는 것에 동의하지 않은 경우에 한함)"
사업자등록증명,사업자등록 결과물,관할 세무서 또는 홈택스,사업자등록 신청 수리 후 발급,자치구 통신판매 담당부서,ecommerce_report,ecommerce_local_economy,통신판매업신고,영업 개시 및 후속 인허가 전,영업신고증과 임대차계약서 등 사업자등록 구비서류 선행,1,1,https://www.gov.kr/mw/AA020InfoCappView.do?CappBizCD=11300000006&HighCtg=,통신판매업신고,통신판매업신고 > 민원인이 제출하지 않아도 되는 서류,gov24_ecommerce_report,evchunk_33d08ce1bcf02b,"민원인이 제출하지 않아도 되는 서류 (담당공무원이 확인) ※민원처리에 관한 법률 제 10조(불필요한 서류 요구의 금지)에 의하여 민원인이 본인정보제공 동의 후, 담당공무원이 [행정정보공동이용서비스]를 통하여 확인 가능한 서류 통신판매업 신고 사업자등록증명 법인등기부등본(법인사업자에 한함) 참고"
